"wg_id","name","surcharge","zipcode","carrier_type","distance","operation"
"152","RLM - Elephant Moving & Storage","0","76599","1","93.3","add"
"152","RLM - Elephant Moving & Storage","0","78602","1","38.1","add"
"152","RLM - Elephant Moving & Storage","0","78604","1","61.8","add"
"152","RLM - Elephant Moving & Storage","0","78605","1","38.1","add"
"152","RLM - Elephant Moving & Storage","0","78606","1","55.7","add"
"152","RLM - Elephant Moving & Storage","0","78607","1","69","add"
"152","RLM - Elephant Moving & Storage","0","78608","1","44.9","add"
"152","RLM - Elephant Moving & Storage","0","78609","1","60.5","add"
"152","RLM - Elephant Moving & Storage","0","78610","1","22.4","add"
"152","RLM - Elephant Moving & Storage","0","78611","1","52.1","add"
"152","RLM - Elephant Moving & Storage","0","78612","1","27.4","add"
"152","RLM - Elephant Moving & Storage","0","78613","1","13.9","add"
"152","RLM - Elephant Moving & Storage","0","78614","1","81.3","add"
"152","RLM - Elephant Moving & Storage","0","78615","1","29.6","add"
"152","RLM - Elephant Moving & Storage","0","78616","1","41.2","add"
"152","RLM - Elephant Moving & Storage","0","78617","1","18.8","add"
"152","RLM - Elephant Moving & Storage","0","78618","1","112.3","add"
"152","RLM - Elephant Moving & Storage","0","78619","1","30.9","add"
"152","RLM - Elephant Moving & Storage","0","78620","1","33.5","add"
"152","RLM - Elephant Moving & Storage","0","78621","1","23.3","add"
"152","RLM - Elephant Moving & Storage","0","78622","1","47.6","add"
"152","RLM - Elephant Moving & Storage","0","78623","1","71.7","add"
"152","RLM - Elephant Moving & Storage","0","78624","1","83.9","add"
"152","RLM - Elephant Moving & Storage","0","78626","1","24.3","add"
"152","RLM - Elephant Moving & Storage","0","78627","1","22","add"
"152","RLM - Elephant Moving & Storage","0","78628","1","27.5","add"
"152","RLM - Elephant Moving & Storage","0","78629","1","67.9","add"
"152","RLM - Elephant Moving & Storage","0","78630","1","12.9","add"
"152","RLM - Elephant Moving & Storage","0","78631","1","112.7","add"
"152","RLM - Elephant Moving & Storage","0","78632","1","65.6","add"
"152","RLM - Elephant Moving & Storage","0","78633","1","22.4","add"
"152","RLM - Elephant Moving & Storage","0","78634","1","22.2","add"
"152","RLM - Elephant Moving & Storage","0","78635","1","63.3","add"
"152","RLM - Elephant Moving & Storage","0","78636","1","53.7","add"
"152","RLM - Elephant Moving & Storage","0","78638","1","58.8","add"
"152","RLM - Elephant Moving & Storage","0","78639","1","67.9","add"
"152","RLM - Elephant Moving & Storage","0","78640","1","29","add"
"152","RLM - Elephant Moving & Storage","0","78641","1","18.2","add"
"152","RLM - Elephant Moving & Storage","0","78642","1","29.7","add"
"152","RLM - Elephant Moving & Storage","0","78643","1","80.3","add"
"152","RLM - Elephant Moving & Storage","0","78644","1","37.8","add"
"152","RLM - Elephant Moving & Storage","0","78645","1","27.9","add"
"152","RLM - Elephant Moving & Storage","0","78646","1","19.4","add"
"152","RLM - Elephant Moving & Storage","0","78648","1","50","add"
"152","RLM - Elephant Moving & Storage","0","78650","1","32.3","add"
"152","RLM - Elephant Moving & Storage","0","78651","1","8.1","add"
"152","RLM - Elephant Moving & Storage","0","78652","1","22","add"
"152","RLM - Elephant Moving & Storage","0","78653","1","12.1","add"
"152","RLM - Elephant Moving & Storage","0","78654","1","55","add"
"152","RLM - Elephant Moving & Storage","0","78655","1","43.3","add"
"152","RLM - Elephant Moving & Storage","0","78656","1","44.1","add"
"152","RLM - Elephant Moving & Storage","0","78657","1","54.1","add"
"152","RLM - Elephant Moving & Storage","0","78658","1","59.9","add"
"152","RLM - Elephant Moving & Storage","0","78659","1","41.3","add"
"152","RLM - Elephant Moving & Storage","0","78660","1","13.4","add"
"152","RLM - Elephant Moving & Storage","0","78661","1","51.4","add"
"152","RLM - Elephant Moving & Storage","0","78662","1","61.1","add"
"152","RLM - Elephant Moving & Storage","0","78663","1","66.1","add"
"152","RLM - Elephant Moving & Storage","0","78664","1","15.3","add"
"152","RLM - Elephant Moving & Storage","0","78665","1","18.5","add"
"152","RLM - Elephant Moving & Storage","0","78666","1","38.9","add"
"152","RLM - Elephant Moving & Storage","0","78667","1","38.1","add"
"152","RLM - Elephant Moving & Storage","0","78669","1","36.1","add"
"152","RLM - Elephant Moving & Storage","0","78670","1","48.8","add"
"152","RLM - Elephant Moving & Storage","0","78671","1","66.3","add"
"152","RLM - Elephant Moving & Storage","0","78672","1","73.9","add"
"152","RLM - Elephant Moving & Storage","0","78673","1","37.7","add"
"152","RLM - Elephant Moving & Storage","0","78674","1","34.9","add"
"152","RLM - Elephant Moving & Storage","0","78675","1","100.3","add"
"152","RLM - Elephant Moving & Storage","0","78676","1","76.2","add"
"152","RLM - Elephant Moving & Storage","0","78677","1","84.3","add"
"152","RLM - Elephant Moving & Storage","0","78680","1","13.9","add"
"152","RLM - Elephant Moving & Storage","0","78681","1","14.9","add"
"152","RLM - Elephant Moving & Storage","0","78682","1","13.3","add"
"152","RLM - Elephant Moving & Storage","0","78683","1","13.1","add"
"152","RLM - Elephant Moving & Storage","0","78691","1","13.3","add"
"152","RLM - Elephant Moving & Storage","0","78701","1","9.5","add"
"152","RLM - Elephant Moving & Storage","0","78702","1","8.9","add"
"152","RLM - Elephant Moving & Storage","0","78703","1","6.2","add"
"152","RLM - Elephant Moving & Storage","0","78704","1","10.7","add"
"152","RLM - Elephant Moving & Storage","0","78705","1","7.3","add"
"152","RLM - Elephant Moving & Storage","0","78708","1","3.6","add"
"152","RLM - Elephant Moving & Storage","0","78709","1","13.3","add"
"152","RLM - Elephant Moving & Storage","0","78710","1","7.9","add"
"152","RLM - Elephant Moving & Storage","0","78711","1","7.6","add"
"152","RLM - Elephant Moving & Storage","0","78712","1","7.1","add"
"152","RLM - Elephant Moving & Storage","0","78713","1","7.9","add"
"152","RLM - Elephant Moving & Storage","0","78714","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78715","1","17.6","add"
"152","RLM - Elephant Moving & Storage","0","78716","1","9.5","add"
"152","RLM - Elephant Moving & Storage","0","78717","1","14","add"
"152","RLM - Elephant Moving & Storage","0","78718","1","2.3","add"
"152","RLM - Elephant Moving & Storage","0","78719","1","17.3","add"
"152","RLM - Elephant Moving & Storage","0","78720","1","6.1","add"
"152","RLM - Elephant Moving & Storage","0","78721","1","8.8","add"
"152","RLM - Elephant Moving & Storage","0","78722","1","8.3","add"
"152","RLM - Elephant Moving & Storage","0","78723","1","6.4","add"
"152","RLM - Elephant Moving & Storage","0","78724","1","8.2","add"
"152","RLM - Elephant Moving & Storage","0","78725","1","19.4","add"
"152","RLM - Elephant Moving & Storage","0","78726","1","13.8","add"
"152","RLM - Elephant Moving & Storage","0","78727","1","5.7","add"
"152","RLM - Elephant Moving & Storage","0","78728","1","8.3","add"
"152","RLM - Elephant Moving & Storage","0","78729","1","14.3","add"
"152","RLM - Elephant Moving & Storage","0","78730","1","10.9","add"
"152","RLM - Elephant Moving & Storage","0","78731","1","3.6","add"
"152","RLM - Elephant Moving & Storage","0","78732","1","15.3","add"
"152","RLM - Elephant Moving & Storage","0","78733","1","15.8","add"
"152","RLM - Elephant Moving & Storage","0","78734","1","27.6","add"
"152","RLM - Elephant Moving & Storage","0","78735","1","13.5","add"
"152","RLM - Elephant Moving & Storage","0","78736","1","19.8","add"
"152","RLM - Elephant Moving & Storage","0","78737","1","22.9","add"
"152","RLM - Elephant Moving & Storage","0","78738","1","23.4","add"
"152","RLM - Elephant Moving & Storage","0","78739","1","19","add"
"152","RLM - Elephant Moving & Storage","0","78741","1","10.8","add"
"152","RLM - Elephant Moving & Storage","0","78742","1","12","add"
"152","RLM - Elephant Moving & Storage","0","78744","1","14.6","add"
"152","RLM - Elephant Moving & Storage","0","78745","1","17.7","add"
"152","RLM - Elephant Moving & Storage","0","78746","1","13.9","add"
"152","RLM - Elephant Moving & Storage","0","78747","1","20.4","add"
"152","RLM - Elephant Moving & Storage","0","78748","1","17.6","add"
"152","RLM - Elephant Moving & Storage","0","78749","1","14.5","add"
"152","RLM - Elephant Moving & Storage","0","78750","1","9.5","add"
"152","RLM - Elephant Moving & Storage","0","78751","1","5.9","add"
"152","RLM - Elephant Moving & Storage","0","78752","1","2.8","add"
"152","RLM - Elephant Moving & Storage","0","78753","1","5.3","add"
"152","RLM - Elephant Moving & Storage","0","78754","1","8.4","add"
"152","RLM - Elephant Moving & Storage","0","78755","1","2.4","add"
"152","RLM - Elephant Moving & Storage","0","78756","1","4.7","add"
"152","RLM - Elephant Moving & Storage","0","78757","1","0.5","add"
"152","RLM - Elephant Moving & Storage","0","78758","1","4.4","add"
"152","RLM - Elephant Moving & Storage","0","78759","1","4.8","add"
"152","RLM - Elephant Moving & Storage","0","78760","1","15.5","add"
"152","RLM - Elephant Moving & Storage","0","78761","1","2.9","add"
"152","RLM - Elephant Moving & Storage","0","78762","1","8.5","add"
"152","RLM - Elephant Moving & Storage","0","78763","1","6.2","add"
"152","RLM - Elephant Moving & Storage","0","78764","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78765","1","4.8","add"
"152","RLM - Elephant Moving & Storage","0","78766","1","0.4","add"
"152","RLM - Elephant Moving & Storage","0","78767","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78768","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78769","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78772","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78773","1","3.8","add"
"152","RLM - Elephant Moving & Storage","0","78774","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78778","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78779","1","4.6","add"
"152","RLM - Elephant Moving & Storage","0","78783","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78799","1","9.2","add"
"152","RLM - Elephant Moving & Storage","0","78957","1","49.2","add"
"194","RLM - Gofer Delivery","0","28701","1","14.3","add"
"194","RLM - Gofer Delivery","0","28702","1","74","add"
"194","RLM - Gofer Delivery","0","28704","1","10.6","add"
"194","RLM - Gofer Delivery","0","28705","1","56.5","add"
"194","RLM - Gofer Delivery","0","28707","1","35.2","add"
"194","RLM - Gofer Delivery","0","28708","1","60.3","add"
"194","RLM - Gofer Delivery","0","28709","1","24.2","add"
"194","RLM - Gofer Delivery","0","28710","1","58.7","add"
"194","RLM - Gofer Delivery","0","28711","1","18.8","add"
"194","RLM - Gofer Delivery","0","28712","1","87.9","add"
"194","RLM - Gofer Delivery","0","28713","1","63.7","add"
"194","RLM - Gofer Delivery","0","28714","1","38.4","add"
"194","RLM - Gofer Delivery","0","28715","1","8.9","add"
"194","RLM - Gofer Delivery","0","28716","1","18.6","add"
"194","RLM - Gofer Delivery","0","28717","1","71.5","add"
"194","RLM - Gofer Delivery","0","28718","1","46.1","add"
"194","RLM - Gofer Delivery","0","28719","1","62.5","add"
"194","RLM - Gofer Delivery","0","28720","1","55.6","add"
"194","RLM - Gofer Delivery","0","28721","1","26.5","add"
"194","RLM - Gofer Delivery","0","28722","1","40","add"
"194","RLM - Gofer Delivery","0","28723","1","58.5","add"
"194","RLM - Gofer Delivery","0","28724","1","26.3","add"
"194","RLM - Gofer Delivery","0","28725","1","47.6","add"
"194","RLM - Gofer Delivery","0","28726","1","28.9","add"
"194","RLM - Gofer Delivery","0","28727","1","28.7","add"
"194","RLM - Gofer Delivery","0","28728","1","5.1","add"
"194","RLM - Gofer Delivery","0","28729","1","25.1","add"
"194","RLM - Gofer Delivery","0","28730","1","19.3","add"
"194","RLM - Gofer Delivery","0","28731","1","28.2","add"
"194","RLM - Gofer Delivery","0","28732","1","15.1","add"
"194","RLM - Gofer Delivery","0","28733","1","89.4","add"
"194","RLM - Gofer Delivery","0","28734","1","65.7","add"
"194","RLM - Gofer Delivery","0","28735","1","25","add"
"194","RLM - Gofer Delivery","0","28736","1","66.7","add"
"194","RLM - Gofer Delivery","0","28737","1","39.9","add"
"194","RLM - Gofer Delivery","0","28738","1","28.7","add"
"194","RLM - Gofer Delivery","0","28739","1","26","add"
"194","RLM - Gofer Delivery","0","28740","1","52.3","add"
"194","RLM - Gofer Delivery","0","28741","1","95.6","add"
"194","RLM - Gofer Delivery","0","28742","1","19.6","add"
"194","RLM - Gofer Delivery","0","28743","1","36.4","add"
"194","RLM - Gofer Delivery","0","28744","1","65.5","add"
"194","RLM - Gofer Delivery","0","28745","1","24.7","add"
"194","RLM - Gofer Delivery","0","28746","1","54.5","add"
"194","RLM - Gofer Delivery","0","28747","1","95.5","add"
"194","RLM - Gofer Delivery","0","28748","1","12.4","add"
"194","RLM - Gofer Delivery","0","28749","1","50.8","add"
"194","RLM - Gofer Delivery","0","28750","1","40.1","add"
"194","RLM - Gofer Delivery","0","28751","1","37.3","add"
"194","RLM - Gofer Delivery","0","28752","1","39","add"
"194","RLM - Gofer Delivery","0","28753","1","26.6","add"
"194","RLM - Gofer Delivery","0","28754","1","23","add"
"194","RLM - Gofer Delivery","0","28755","1","42.3","add"
"194","RLM - Gofer Delivery","0","28756","1","45.8","add"
"194","RLM - Gofer Delivery","0","28757","1","21.6","add"
"194","RLM - Gofer Delivery","0","28758","1","17.5","add"
"194","RLM - Gofer Delivery","0","28759","1","16.4","add"
"194","RLM - Gofer Delivery","0","28760","1","15.7","add"
"194","RLM - Gofer Delivery","0","28761","1","46.1","add"
"194","RLM - Gofer Delivery","0","28762","1","27.3","add"
"194","RLM - Gofer Delivery","0","28763","1","77.3","add"
"194","RLM - Gofer Delivery","0","28765","1","52.9","add"
"194","RLM - Gofer Delivery","0","28766","1","29.8","add"
"194","RLM - Gofer Delivery","0","28768","1","28.4","add"
"194","RLM - Gofer Delivery","0","28770","1","20.7","add"
"194","RLM - Gofer Delivery","0","28771","1","90.8","add"
"194","RLM - Gofer Delivery","0","28772","1","84.9","add"
"194","RLM - Gofer Delivery","0","28773","1","31.8","add"
"194","RLM - Gofer Delivery","0","28774","1","92.4","add"
"194","RLM - Gofer Delivery","0","28775","1","86.9","add"
"194","RLM - Gofer Delivery","0","28776","1","10.8","add"
"194","RLM - Gofer Delivery","0","28777","1","50.6","add"
"194","RLM - Gofer Delivery","0","28778","1","12.8","add"
"194","RLM - Gofer Delivery","0","28779","1","44.4","add"
"194","RLM - Gofer Delivery","0","28781","1","139.6","add"
"194","RLM - Gofer Delivery","0","28782","1","40.5","add"
"194","RLM - Gofer Delivery","0","28783","1","63.6","add"
"194","RLM - Gofer Delivery","0","28784","1","30.8","add"
"194","RLM - Gofer Delivery","0","28785","1","30.1","add"
"194","RLM - Gofer Delivery","0","28786","1","26.7","add"
"194","RLM - Gofer Delivery","0","28787","1","13.2","add"
"194","RLM - Gofer Delivery","0","28788","1","47.2","add"
"194","RLM - Gofer Delivery","0","28789","1","53.4","add"
"194","RLM - Gofer Delivery","0","28790","1","33.6","add"
"194","RLM - Gofer Delivery","0","28791","1","21.6","add"
"194","RLM - Gofer Delivery","0","28792","1","23.3","add"
"194","RLM - Gofer Delivery","0","28793","1","22","add"
"194","RLM - Gofer Delivery","0","28801","1","3.1","add"
"194","RLM - Gofer Delivery","0","28802","1","2.9","add"
"194","RLM - Gofer Delivery","0","28803","1","7.9","add"
"194","RLM - Gofer Delivery","0","28804","1","6.2","add"
"194","RLM - Gofer Delivery","0","28805","1","7.7","add"
"194","RLM - Gofer Delivery","0","28806","1","1.9","add"
"194","RLM - Gofer Delivery","0","28810","1","3.5","add"
"194","RLM - Gofer Delivery","0","28813","1","6.7","add"
"194","RLM - Gofer Delivery","0","28814","1","5.1","add"
"194","RLM - Gofer Delivery","0","28815","1","3.5","add"
"194","RLM - Gofer Delivery","0","28816","1","1.3","add"
"138","RLM - Baltimore Hub","0","19701","1","70.8","add"
"138","RLM - Baltimore Hub","0","19702","1","70.3","add"
"138","RLM - Baltimore Hub","0","19703","1","86.5","add"
"138","RLM - Baltimore Hub","0","19706","1","76.9","add"
"138","RLM - Baltimore Hub","0","19707","1","80.1","add"
"138","RLM - Baltimore Hub","0","19708","1","72.8","add"
"138","RLM - Baltimore Hub","0","19709","1","78.9","add"
"138","RLM - Baltimore Hub","0","19710","1","80.6","add"
"138","RLM - Baltimore Hub","0","19711","1","70.4","add"
"138","RLM - Baltimore Hub","0","19712","1","66.9","add"
"138","RLM - Baltimore Hub","0","19713","1","68.3","add"
"138","RLM - Baltimore Hub","0","19714","1","66.9","add"
"138","RLM - Baltimore Hub","0","19715","1","66.4","add"
"138","RLM - Baltimore Hub","0","19716","1","66.1","add"
"138","RLM - Baltimore Hub","0","19717","1","66","add"
"138","RLM - Baltimore Hub","0","19718","1","66.9","add"
"138","RLM - Baltimore Hub","0","19720","1","74.5","add"
"138","RLM - Baltimore Hub","0","19721","1","75.5","add"
"138","RLM - Baltimore Hub","0","19725","1","66.9","add"
"138","RLM - Baltimore Hub","0","19726","1","66.9","add"
"138","RLM - Baltimore Hub","0","19730","1","82","add"
"138","RLM - Baltimore Hub","0","19731","1","80.8","add"
"138","RLM - Baltimore Hub","0","19732","1","82.8","add"
"138","RLM - Baltimore Hub","0","19733","1","74.8","add"
"138","RLM - Baltimore Hub","0","19734","1","87.7","add"
"138","RLM - Baltimore Hub","0","19735","1","81.8","add"
"138","RLM - Baltimore Hub","0","19736","1","85.7","add"
"138","RLM - Baltimore Hub","0","19801","1","78.2","add"
"138","RLM - Baltimore Hub","0","19802","1","79.8","add"
"138","RLM - Baltimore Hub","0","19803","1","81.9","add"
"138","RLM - Baltimore Hub","0","19804","1","75.9","add"
"138","RLM - Baltimore Hub","0","19805","1","78.4","add"
"138","RLM - Baltimore Hub","0","19806","1","79.3","add"
"138","RLM - Baltimore Hub","0","19807","1","80.7","add"
"138","RLM - Baltimore Hub","0","19808","1","74.8","add"
"138","RLM - Baltimore Hub","0","19809","1","82.9","add"
"138","RLM - Baltimore Hub","0","19810","1","84.2","add"
"138","RLM - Baltimore Hub","0","19850","1","78.8","add"
"138","RLM - Baltimore Hub","0","19880","1","78.8","add"
"138","RLM - Baltimore Hub","0","19884","1","78.8","add"
"138","RLM - Baltimore Hub","0","19885","1","78.8","add"
"138","RLM - Baltimore Hub","0","19886","1","78.8","add"
"138","RLM - Baltimore Hub","0","19890","1","78.8","add"
"138","RLM - Baltimore Hub","0","19891","1","78.8","add"
"138","RLM - Baltimore Hub","0","19892","1","78.8","add"
"138","RLM - Baltimore Hub","0","19893","1","78.8","add"
"138","RLM - Baltimore Hub","0","19894","1","78.8","add"
"138","RLM - Baltimore Hub","0","19895","1","78.8","add"
"138","RLM - Baltimore Hub","0","19896","1","78.8","add"
