zip code,city,state,surcharge, local hub,sub-region, distance to hub
45415,Dayton,OH,0,Deliveright - OH,OH-SoWest,208.68
45416,Dayton,OH,0,Deliveright - OH,OH-SoWest,210.74
45417,Dayton,OH,0,Deliveright - OH,OH-SoWest,212.94
45418,Dayton,OH,0,Deliveright - OH,OH-SoWest,N/A
45419,Dayton,OH,0,Deliveright - OH,OH-SoWest,210.58
45420,Dayton,OH,0,Deliveright - OH,OH-SoWest,207.76
45422,Dayton,OH,0,Deliveright - OH,OH-SoWest,207.76
45423,Dayton,OH,0,Deliveright - OH,OH-SoWest,206.28
45424,Dayton,OH,0,Deliveright - OH,OH-SoWest,198.52
45426,Dayton,OH,0,Deliveright - OH,OH-SoWest,214.32
45428,Dayton,OH,0,Deliveright - OH,OH-SoWest,210.1
45429,Dayton,OH,0,Deliveright - OH,OH-SoWest,211.38
45430,Dayton,OH,0,Deliveright - OH,OH-SoWest,207.9
45431,Dayton,OH,0,Deliveright - OH,OH-SoWest,202.52
45432,Dayton,OH,0,Deliveright - OH,OH-SoWest,203.95
45433,Dayton,OH,0,Deliveright - OH,OH-SoWest,203.84
45434,Dayton,OH,0,Deliveright - OH,OH-SoWest,202.15
45435,Dayton,OH,0,Deliveright - OH,OH-SoWest,215.86
45437,Dayton,OH,0,Deliveright - OH,OH-SoWest,203.45
45439,Dayton,OH,0,Deliveright - OH,OH-SoWest,210.45
45440,Dayton,OH,0,Deliveright - OH,OH-SoWest,210.23
45441,Dayton,OH,0,Deliveright - OH,OH-SoWest,214.23
45448,Dayton,OH,0,Deliveright - OH,OH-SoWest,216.3
45449,Dayton,OH,0,Deliveright - OH,OH-SoWest,213.69
45458,Dayton,OH,0,Deliveright - OH,OH-SoWest,216.77
45459,Dayton,OH,0,Deliveright - OH,OH-SoWest,214.25
45469,Dayton,OH,0,Deliveright - OH,OH-SoWest,207.09
45470,Dayton,OH,0,Deliveright - OH,OH-SoWest,216.91
45475,Dayton,OH,0,Deliveright - OH,OH-SoWest,216.8
45479,Dayton,OH,0,Deliveright - OH,OH-SoWest,210.07
45481,Dayton,OH,0,Deliveright - OH,OH-SoWest,207.95
45482,Dayton,OH,0,Deliveright - OH,OH-SoWest,205.27
45490,Dayton,OH,0,Deliveright - OH,OH-SoWest,206.05
45501,Springfield,OH,0,Deliveright - OH,OH-West,179.82
45502,Springfield,OH,0,Deliveright - OH,OH-West,182.87
45503,Springfield,OH,0,Deliveright - OH,OH-West,180.15
45504,Springfield,OH,0,Deliveright - OH,OH-West,193.18
45505,Springfield,OH,0,Deliveright - OH,OH-West,178.93
45506,Springfield,OH,0,Deliveright - OH,OH-West,182.65
45601,Chillicothe,OH,0,Deliveright - OH,OH-SoCentral,186.69
45612,Bainbridge,OH,0,Deliveright - OH,OH-SoCentral,200.89
45613,Beaver,OH,0,Deliveright - OH,OH-SoCentral,207.87
45614,Bidwell,OH,0,Deliveright - OH,OH-SoCentral,227.96
45616,Blue Creek,OH,0,Deliveright - OH,OH-SoWest,240.28
45617,Bourneville,OH,0,Deliveright - OH,OH-SoCentral,194.24
45618,Cherry Fork,OH,0,Deliveright - OH,OH-SoWest,237.62
45619,Chesapeake,OH,0,Deliveright - OH,OH-SoCentral,264.57
45620,Cheshire,OH,0,Deliveright - OH,OH-SoCentral,212.6
45621,Coalton,OH,0,Deliveright - OH,OH-SoCentral,214.01
45622,Creola,OH,0,Deliveright - OH,OH-SoCentral,198.67
45623,Crown City,OH,0,Deliveright - OH,OH-SoCentral,236.61
45624,Cynthiana,OH,0,Deliveright - OH,OH-SoCentral,207.93
45628,Frankfort,OH,0,Deliveright - OH,OH-SoCentral,183.71
45629,Franklin Furnace,OH,0,Deliveright - OH,OH-SoCentral,242.11
45630,Friendship,OH,0,Deliveright - OH,OH-SoCentral,234.62
45631,Gallipolis,OH,0,Deliveright - OH,OH-SoCentral,218.37
45633,Hallsville,OH,0,Deliveright - OH,OH-SoCentral,185.52
45634,Hamden,OH,0,Deliveright - OH,OH-SoCentral,210.79
45636,Haverhill,OH,0,Deliveright - OH,OH-SoCentral,246.08
45638,Ironton,OH,0,Deliveright - OH,OH-SoCentral,256
45640,Jackson,OH,0,Deliveright - OH,OH-SoCentral,216.32
45642,Jasper,OH,0,Deliveright - OH,OH-SoCentral,206.36
45643,Kerr,OH,0,Deliveright - OH,OH-SoCentral,225
45644,Kingston,OH,0,Deliveright - OH,OH-SoCentral,181.57
45645,Kitts Hill,OH,0,Deliveright - OH,OH-SoCentral,262.34
45646,Latham,OH,0,Deliveright - OH,OH-SoCentral,217.23
45647,Londonderry,OH,0,Deliveright - OH,OH-SoCentral,196.03
45648,Lucasville,OH,0,Deliveright - OH,OH-SoCentral,214.74
45650,Lynx,OH,0,Deliveright - OH,OH-SoWest,245.35
45651,Mc Arthur,OH,0,Deliveright - OH,OH-SoCentral,207.4
45652,Mc Dermott,OH,0,Deliveright - OH,OH-SoCentral,225.82
45653,Minford,OH,0,Deliveright - OH,OH-SoCentral,225.54
45654,New Plymouth,OH,0,Deliveright - OH,OH-SoCentral,197.69
45656,Oak Hill,OH,0,Deliveright - OH,OH-SoCentral,226.48
45657,Otway,OH,0,Deliveright - OH,OH-SoCentral,230.47
45658,Patriot,OH,0,Deliveright - OH,OH-SoCentral,243.05
45659,Pedro,OH,0,Deliveright - OH,OH-SoCentral,242.88
45660,Peebles,OH,0,Deliveright - OH,OH-SoWest,229.3
45661,Piketon,OH,0,Deliveright - OH,OH-SoCentral,209.7
45662,Portsmouth,OH,0,Deliveright - OH,OH-SoCentral,227.3
45663,West Portsmouth,OH,0,Deliveright - OH,OH-SoCentral,232.01
45669,Proctorville,OH,0,Deliveright - OH,OH-SoCentral,253.06
45671,Rarden,OH,0,Deliveright - OH,OH-SoCentral,223.77
45672,Ray,OH,0,Deliveright - OH,OH-SoCentral,204.42
45673,Richmond Dale,OH,0,Deliveright - OH,OH-SoCentral,196.73
45674,Rio Grande,OH,0,Deliveright - OH,OH-SoCentral,231.54
45675,Rock Camp,OH,0,Deliveright - OH,OH-SoCentral,263.96
45677,Scioto Furnace,OH,0,Deliveright - OH,OH-SoCentral,236.5
45678,Scottown,OH,0,Deliveright - OH,OH-SoCentral,243.27
45679,Seaman,OH,0,Deliveright - OH,OH-SoWest,228.16
45680,South Point,OH,0,Deliveright - OH,OH-SoCentral,265.06
45681,South Salem,OH,0,Deliveright - OH,OH-SoCentral,199.01
45682,South Webster,OH,0,Deliveright - OH,OH-SoCentral,234.38
45683,Stockdale,OH,0,Deliveright - OH,OH-SoCentral,217.98
45684,Stout,OH,0,Deliveright - OH,OH-SoWest,242.64
45685,Thurman,OH,0,Deliveright - OH,OH-SoCentral,229.09
45686,Vinton,OH,0,Deliveright - OH,OH-SoCentral,226.51
45687,Wakefield,OH,0,Deliveright - OH,OH-SoCentral,211.82
45688,Waterloo,OH,0,Deliveright - OH,OH-SoCentral,249.7
45690,Waverly,OH,0,Deliveright - OH,OH-SoCentral,201.67
45692,Wellston,OH,0,Deliveright - OH,OH-SoCentral,213.23
45693,West Union,OH,0,Deliveright - OH,OH-SoWest,243.61
45694,Wheelersburg,OH,0,Deliveright - OH,OH-SoCentral,238.49
45695,Wilkesville,OH,0,Deliveright - OH,OH-SoCentral,223.41
45696,Willow Wood,OH,0,Deliveright - OH,OH-SoCentral,258.08
45697,Winchester,OH,0,Deliveright - OH,OH-SoWest,234.5
45698,Zaleski,OH,0,Deliveright - OH,OH-SoCentral,208.56
45699,Lucasville,OH,0,Deliveright - OH,OH-SoCentral,218.1
45701,Athens,OH,0,Deliveright - OH,OH-South,203.41
45710,Albany,OH,0,Deliveright - OH,OH-South,213.96
45711,Amesville,OH,0,Deliveright - OH,OH-South,172.64
45712,Barlow,OH,0,Deliveright - OH,OH-South,161.43
45713,Bartlett,OH,0,Deliveright - OH,OH-South,169.64
45714,Belpre,OH,0,Deliveright - OH,OH-South,161.17
45715,Beverly,OH,0,Deliveright - OH,OH-South,143.85
45716,Buchtel,OH,0,Deliveright - OH,OH-South,199.31
45717,Carbondale,OH,0,Deliveright - OH,OH-South,205
45719,Chauncey,OH,0,Deliveright - OH,OH-South,175.09
45720,Chester,OH,0,Deliveright - OH,OH-SoCentral,193.89
45721,Coal Run,OH,0,Deliveright - OH,OH-South,147.6
45723,Coolville,OH,0,Deliveright - OH,OH-South,181.7
45724,Cutler,OH,0,Deliveright - OH,OH-South,173.76
45727,Dexter City,OH,0,Deliveright - OH,OH-South,131.79
45729,Fleming,OH,0,Deliveright - OH,OH-South,160.7
45732,Glouster,OH,0,Deliveright - OH,OH-South,164.79
45735,Guysville,OH,0,Deliveright - OH,OH-South,189.03
45739,Hockingport,OH,0,Deliveright - OH,OH-South,181.58
45740,Jacksonville,OH,0,Deliveright - OH,OH-South,168.73
45741,Langsville,OH,0,Deliveright - OH,OH-SoCentral,217.33
45742,Little Hocking,OH,0,Deliveright - OH,OH-South,175.91
45743,Long Bottom,OH,0,Deliveright - OH,OH-SoCentral,196.01
45744,Lowell,OH,0,Deliveright - OH,OH-South,148.69
45745,Lower Salem,OH,0,Deliveright - OH,OH-South,142.62
45746,Macksburg,OH,0,Deliveright - OH,OH-South,134.74
45750,Marietta,OH,0,Deliveright - OH,OH-South,147.95
45760,Middleport,OH,0,Deliveright - OH,OH-SoCentral,206.7
45761,Millfield,OH,0,Deliveright - OH,OH-South,172.15
45764,Nelsonville,OH,0,Deliveright - OH,OH-South,196.41
45766,New Marshfield,OH,0,Deliveright - OH,OH-South,207.74
45767,New Matamoras,OH,0,Deliveright - OH,OH-South,167.01
45768,Newport,OH,0,Deliveright - OH,OH-South,165.18
45769,Pomeroy,OH,0,Deliveright - OH,OH-SoCentral,203.31
45770,Portland,OH,0,Deliveright - OH,OH-SoCentral,201.44
45771,Racine,OH,0,Deliveright - OH,OH-SoCentral,202.82
45772,Reedsville,OH,0,Deliveright - OH,OH-SoCentral,191.17
45773,Reno,OH,0,Deliveright - OH,OH-South,164.69
45775,Rutland,OH,0,Deliveright - OH,OH-SoCentral,212.2
45776,Shade,OH,0,Deliveright - OH,OH-South,197.88
45777,Sharpsburg,OH,0,Deliveright - OH,OH-South,166.24
45778,Stewart,OH,0,Deliveright - OH,OH-South,179.55
45779,Syracuse,OH,0,Deliveright - OH,OH-SoCentral,203.2
45780,The Plains,OH,0,Deliveright - OH,OH-South,205.3
45782,Trimble,OH,0,Deliveright - OH,OH-South,167.77
45783,Tuppers Plains,OH,0,Deliveright - OH,OH-SoCentral,185.24
45784,Vincent,OH,0,Deliveright - OH,OH-South,164
45786,Waterford,OH,0,Deliveright - OH,OH-South,155.41
45787,Watertown,OH,0,Deliveright - OH,OH-South,155.51
45788,Whipple,OH,0,Deliveright - OH,OH-South,152.52
45789,Wingett Run,OH,0,Deliveright - OH,OH-South,168.26
45801,Lima,OH,0,Deliveright - OH,OH-West,163.5
45802,Lima,OH,0,Deliveright - OH,OH-West,174.55
45804,Lima,OH,0,Deliveright - OH,OH-West,168.12
45805,Lima,OH,0,Deliveright - OH,OH-West,174.43
45806,Lima,OH,0,Deliveright - OH,OH-West,172.6
45807,Lima,OH,0,Deliveright - OH,OH-West,168.77
45808,Beaverdam,OH,0,Deliveright - OH,OH-NoWest,155.81
45809,Gomer,OH,0,Deliveright - OH,OH-NoWest,167.46
45810,Ada,OH,0,Deliveright - OH,OH-West,149.7
45812,Alger,OH,0,Deliveright - OH,OH-West,157.5
45813,Antwerp,OH,0,Deliveright - OH,OH-NoWest,189.99
45814,Arlington,OH,0,Deliveright - OH,OH-West,141.82
45815,Belmore,OH,0,Deliveright - OH,OH-NoWest,164.67
45816,Benton Ridge,OH,0,Deliveright - OH,OH-West,152.69
45817,Bluffton,OH,0,Deliveright - OH,OH-NoWest,154.99
45819,Buckland,OH,0,Deliveright - OH,OH-West,181.71
45820,Cairo,OH,0,Deliveright - OH,OH-NoWest,162.99
45821,Cecil,OH,0,Deliveright - OH,OH-NoWest,181.97
45822,Celina,OH,0,Deliveright - OH,OH-West,201.36
45826,Chickasaw,OH,0,Deliveright - OH,OH-West,205.3
45827,Cloverdale,OH,0,Deliveright - OH,OH-NoWest,183.85
45828,Coldwater,OH,0,Deliveright - OH,OH-West,212.12
45830,Columbus Grove,OH,0,Deliveright - OH,OH-NoWest,168.51
45831,Continental,OH,0,Deliveright - OH,OH-NoWest,182.61
45832,Convoy,OH,0,Deliveright - OH,OH-West,197.33
45833,Delphos,OH,0,Deliveright - OH,OH-NoWest,175.91
45835,Dola,OH,0,Deliveright - OH,OH-West,145.64
45836,Dunkirk,OH,0,Deliveright - OH,OH-West,141.82
45837,Dupont,OH,0,Deliveright - OH,OH-NoWest,184.9
45838,Elgin,OH,0,Deliveright - OH,OH-West,189.7
45839,Findlay,OH,0,Deliveright - OH,OH-West,143.51
45840,Findlay,OH,0,Deliveright - OH,OH-West,144.38
45841,Jenera,OH,0,Deliveright - OH,OH-West,146.6
45843,Forest,OH,0,Deliveright - OH,OH-West,134.21
45844,Fort Jennings,OH,0,Deliveright - OH,OH-NoWest,178.21
45845,Fort Loramie,OH,0,Deliveright - OH,OH-West,211.18
45846,Fort Recovery,OH,0,Deliveright - OH,OH-West,221.8
45848,Glandorf,OH,0,Deliveright - OH,OH-NoWest,168.08
45849,Grover Hill,OH,0,Deliveright - OH,OH-NoWest,191.81
45850,Harrod,OH,0,Deliveright - OH,OH-NoWest,161.93
45851,Haviland,OH,0,Deliveright - OH,OH-NoWest,200.62
45853,Kalida,OH,0,Deliveright - OH,OH-NoWest,176.38
45854,Lafayette,OH,0,Deliveright - OH,OH-NoWest,159.05
45855,Latty,OH,0,Deliveright - OH,OH-NoWest,192.16
45856,Leipsic,OH,0,Deliveright - OH,OH-NoWest,165.5
45858,Mc Comb,OH,0,Deliveright - OH,OH-West,156.33
45859,Mc Guffey,OH,0,Deliveright - OH,OH-West,155.2
45860,Maria Stein,OH,0,Deliveright - OH,OH-West,208.08
45861,Melrose,OH,0,Deliveright - OH,OH-NoWest,189.55
45862,Mendon,OH,0,Deliveright - OH,OH-West,195.05
45863,Middle Point,OH,0,Deliveright - OH,OH-West,183.32
45864,Miller City,OH,0,Deliveright - OH,OH-NoWest,175.22
45865,Minster,OH,0,Deliveright - OH,OH-West,199.84
45866,Montezuma,OH,0,Deliveright - OH,OH-West,207.32
45867,Mount Blanchard,OH,0,Deliveright - OH,OH-West,133.94
45868,Mount Cory,OH,0,Deliveright - OH,OH-West,159.29
45869,New Bremen,OH,0,Deliveright - OH,OH-West,199.75
45870,New Hampshire,OH,0,Deliveright - OH,OH-West,161.54
45871,New Knoxville,OH,0,Deliveright - OH,OH-West,191.14
45872,North Baltimore,OH,0,Deliveright - OH,OH-NoWest,134.67
45873,Oakwood,OH,0,Deliveright - OH,OH-NoWest,179.67
45874,Ohio City,OH,0,Deliveright - OH,OH-West,202.01
45875,Ottawa,OH,0,Deliveright - OH,OH-NoWest,165.74
45876,Ottoville,OH,0,Deliveright - OH,OH-NoWest,181.35
45877,Pandora,OH,0,Deliveright - OH,OH-NoWest,162.79
45879,Paulding,OH,0,Deliveright - OH,OH-NoWest,186.77
45880,Payne,OH,0,Deliveright - OH,OH-NoWest,198.72
45881,Rawson,OH,0,Deliveright - OH,OH-West,157.05
45882,Rockford,OH,0,Deliveright - OH,OH-West,204.33
45883,Saint Henry,OH,0,Deliveright - OH,OH-West,214.51
45884,Saint Johns,OH,0,Deliveright - OH,OH-West,178.41
45885,Saint Marys,OH,0,Deliveright - OH,OH-West,193.25
45886,Scott,OH,0,Deliveright - OH,OH-West,197.61
45887,Spencerville,OH,0,Deliveright - OH,OH-NoWest,185.27
45888,Uniopolis,OH,0,Deliveright - OH,OH-West,175.14
45889,Van Buren,OH,0,Deliveright - OH,OH-West,127.69
45890,Vanlue,OH,0,Deliveright - OH,OH-West,133.78
45891,Van Wert,OH,0,Deliveright - OH,OH-West,188.33
45893,Vaughnsville,OH,0,Deliveright - OH,OH-NoWest,168.58
45894,Venedocia,OH,0,Deliveright - OH,OH-West,186.11
45895,Wapakoneta,OH,0,Deliveright - OH,OH-West,180.14
45896,Waynesfield,OH,0,Deliveright - OH,OH-West,170.83
45897,Williamstown,OH,0,Deliveright - OH,OH-West,141.23
45898,Willshire,OH,0,Deliveright - OH,OH-West,208.25
45899,Wren,OH,0,Deliveright - OH,OH-West,205.4
45999,Cincinnati,OH,0,Deliveright - OH,Metro-Cincinnati,247.18
46001,Alexandria,IN,0,Deliveright - OH,N/A,286.09
46011,Anderson,IN,0,Deliveright - OH,N/A,298.35
46012,Anderson,IN,0,Deliveright - OH,N/A,290.68
46013,Anderson,IN,0,Deliveright - OH,N/A,293.93
46014,Anderson,IN,0,Deliveright - OH,N/A,296.6
46015,Anderson,IN,0,Deliveright - OH,N/A,298.31
46016,Anderson,IN,0,Deliveright - OH,N/A,297.13
46017,Anderson,IN,0,Deliveright - OH,N/A,295.03
46018,Anderson,IN,0,Deliveright - OH,N/A,298.31
46030,Arcadia,IN,0,Deliveright - OH,N/A,306.24
46031,Atlanta,IN,0,Deliveright - OH,N/A,306.01
46032,Carmel,IN,0,Deliveright - OH,Metro-Indy,317.75
46033,Carmel,IN,0,Deliveright - OH,Metro-Indy,318.42
46034,Cicero,IN,0,Deliveright - OH,N/A,309.3
46036,Elwood,IN,0,Deliveright - OH,N/A,290.11
46037,Fishers,IN,0,Deliveright - OH,Metro-Indy,306.38
46038,Fishers,IN,0,Deliveright - OH,Metro-Indy,315.14
46040,Fortville,IN,0,Deliveright - OH,Metro-Indy,295.04
46044,Frankton,IN,0,Deliveright - OH,N/A,295.43
46048,Ingalls,IN,0,Deliveright - OH,Metro-Indy,294.04
46051,Lapel,IN,0,Deliveright - OH,N/A,299.14
46052,Lebanon,IN,0,Deliveright - OH,Metro-Indy,335.19
46055,Mc Cordsville,IN,0,Deliveright - OH,Metro-Indy,300.75
46056,Markleville,IN,0,Deliveright - OH,N/A,286.39
46060,Noblesville,IN,0,Deliveright - OH,Metro-Indy,305.81
46061,Noblesville,IN,0,Deliveright - OH,Metro-Indy,306.87
46062,Noblesville,IN,0,Deliveright - OH,Metro-Indy,310.71
46063,Orestes,IN,0,Deliveright - OH,N/A,287.93
46064,Pendleton,IN,0,Deliveright - OH,N/A,291.35
46069,Sheridan,IN,0,Deliveright - OH,Metro-Indy,331.62
46070,Summitville,IN,0,Deliveright - OH,N/A,281.59
46071,Thorntown,IN,0,Deliveright - OH,N/A,346.31
46074,Westfield,IN,0,Deliveright - OH,Metro-Indy,323.01
46075,Whitestown,IN,0,Deliveright - OH,Metro-Indy,329.7
46077,Zionsville,IN,0,Deliveright - OH,Metro-Indy,324.14
46082,Carmel,IN,0,Deliveright - OH,Metro-Indy,318.61
46085,Fishers,IN,0,Deliveright - OH,Metro-Indy,314.11
46102,Advance,IN,0,Deliveright - OH,N/A,344.59
46103,Amo,IN,0,Deliveright - OH,Metro-Indy,343.53
46104,Arlington,IN,0,Deliveright - OH,N/A,291.22
46106,Bargersville,IN,0,Deliveright - OH,Metro-Indy,330.83
46107,Beech Grove,IN,0,Deliveright - OH,Metro-Indy,311.09
46110,Boggstown,IN,0,Deliveright - OH,Metro-Indy,314.63
46111,Brooklyn,IN,0,Deliveright - OH,Metro-Indy,333.37
46112,Brownsburg,IN,0,Deliveright - OH,Metro-Indy,331.31
46113,Camby,IN,0,Deliveright - OH,Metro-Indy,326.97
46115,Carthage,IN,0,Deliveright - OH,N/A,283.27
46117,Charlottesville,IN,0,Deliveright - OH,N/A,282.21
46118,Clayton,IN,0,Deliveright - OH,Metro-Indy,337.34
46122,Danville,IN,0,Deliveright - OH,Metro-Indy,339.45
46123,Avon,IN,0,Deliveright - OH,Metro-Indy,326.07
46124,Edinburgh,IN,0,Deliveright - OH,N/A,323.22
46126,Fairland,IN,0,Deliveright - OH,Metro-Indy,308.99
46127,Falmouth,IN,0,Deliveright - OH,N/A,273.48
46129,Finly,IN,0,Deliveright - OH,Metro-Indy,298.1
46130,Fountaintown,IN,0,Deliveright - OH,Metro-Indy,300.78
46131,Franklin,IN,0,Deliveright - OH,Metro-Indy,328.93
46133,Glenwood,IN,0,Deliveright - OH,N/A,281.52
46140,Greenfield,IN,0,Deliveright - OH,Metro-Indy,289.55
46142,Greenwood,IN,0,Deliveright - OH,Metro-Indy,320
46143,Greenwood,IN,0,Deliveright - OH,Metro-Indy,320.05
46144,Gwynneville,IN,0,Deliveright - OH,N/A,294.45
46146,Homer,IN,0,Deliveright - OH,N/A,296.02
46147,Jamestown,IN,0,Deliveright - OH,N/A,347.86
46148,Knightstown,IN,0,Deliveright - OH,N/A,276.26
46149,Lizton,IN,0,Deliveright - OH,Metro-Indy,341.68
46150,Manilla,IN,0,Deliveright - OH,N/A,299.54
46154,Maxwell,IN,0,Deliveright - OH,Metro-Indy,290.08
46155,Mays,IN,0,Deliveright - OH,N/A,278.15
46156,Milroy,IN,0,Deliveright - OH,N/A,301.89
46157,Monrovia,IN,0,Deliveright - OH,Metro-Indy,339.43
46158,Mooresville,IN,0,Deliveright - OH,Metro-Indy,332.03
46161,Morristown,IN,0,Deliveright - OH,N/A,295.37
46162,Needham,IN,0,Deliveright - OH,Metro-Indy,322.41
46163,New Palestine,IN,0,Deliveright - OH,Metro-Indy,302.33
46164,Nineveh,IN,0,Deliveright - OH,N/A,347.94
46165,North Salem,IN,0,Deliveright - OH,N/A,348.17
46167,Pittsboro,IN,0,Deliveright - OH,Metro-Indy,337.48
46168,Plainfield,IN,0,Deliveright - OH,Metro-Indy,327.52
46173,Rushville,IN,0,Deliveright - OH,N/A,288.77
46176,Shelbyville,IN,0,Deliveright - OH,N/A,309.87
46180,Stilesville,IN,0,Deliveright - OH,N/A,343.6
46181,Trafalgar,IN,0,Deliveright - OH,N/A,338.14
46182,Waldron,IN,0,Deliveright - OH,N/A,308.46
46183,West Newton,IN,0,Deliveright - OH,Metro-Indy,322.74
46184,Whiteland,IN,0,Deliveright - OH,Metro-Indy,324.07
46186,Wilkinson,IN,0,Deliveright - OH,N/A,281.92
46201,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,308.57
46202,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,310.26
46203,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,313.23
46204,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,310.02
46205,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,309.95
46206,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,311.72
46207,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,311.71
46208,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,312.55
46209,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,320.39
46214,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,322.98
46216,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,303.75
46217,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,318.12
46218,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,308.05
46219,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,304.25
46220,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,309.44
46221,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,319.3
46222,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,316.47
46224,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,314.8
46225,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,313.1
46226,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,307.26
46227,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,313.67
46228,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,316.34
46229,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,302.59
46230,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,311.6
46231,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,323.95
46234,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,321.4
46235,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,300.33
46236,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,303.39
46237,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,311.56
46239,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,309.08
46240,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,313.77
46241,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,318.55
46242,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,317.65
46244,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,310.33
46247,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,316.46
46249,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,304.15
46250,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,310.77
46251,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,319.41
46253,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,315.82
46254,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,318.23
46255,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,310.52
46256,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,311
46259,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,314.89
46260,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,319.45
46262,Indianapolis,IN,0,Deliveright - OH,N/A,310.29
46268,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,321.55
46277,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,309.98
46278,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,321.58
46280,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,315.13
46282,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,311.71
46283,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,311.64
46285,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,312.79
46290,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,316.12
46298,Indianapolis,IN,0,Deliveright - OH,Metro-Indy,319.91
46702,Andrews,IN,0,Deliveright - OH,N/A,249.87
46703,Angola,IN,0,Deliveright - OH,N/A,193.08
46704,Arcola,IN,0,Deliveright - OH,N/A,228.06
46705,Ashley,IN,0,Deliveright - OH,N/A,210.21
46706,Auburn,IN,0,Deliveright - OH,N/A,205.79
46711,Berne,IN,0,Deliveright - OH,N/A,222.12
46713,Bippus,IN,0,Deliveright - OH,N/A,244.63
46714,Bluffton,IN,0,Deliveright - OH,N/A,230.25
46721,Butler,IN,0,Deliveright - OH,N/A,199.23
46730,Corunna,IN,0,Deliveright - OH,N/A,210.48
46731,Craigville,IN,0,Deliveright - OH,N/A,221.68
46733,Decatur,IN,0,Deliveright - OH,N/A,213.92
46737,Fremont,IN,0,Deliveright - OH,N/A,194
46738,Garrett,IN,0,Deliveright - OH,N/A,215.18
46740,Geneva,IN,0,Deliveright - OH,N/A,227.12
46741,Grabill,IN,0,Deliveright - OH,N/A,207.2
46742,Hamilton,IN,0,Deliveright - OH,N/A,191.77
46743,Harlan,IN,0,Deliveright - OH,N/A,198.84
46745,Hoagland,IN,0,Deliveright - OH,N/A,215.57
46747,Hudson,IN,0,Deliveright - OH,N/A,206.4
46748,Huntertown,IN,0,Deliveright - OH,N/A,224.63
46750,Huntington,IN,0,Deliveright - OH,N/A,240.12
46759,Keystone,IN,0,Deliveright - OH,N/A,239.35
46765,Leo,IN,0,Deliveright - OH,N/A,214.04
46766,Liberty Center,IN,0,Deliveright - OH,N/A,237.56
46769,Linn Grove,IN,0,Deliveright - OH,N/A,228.13
46770,Markle,IN,0,Deliveright - OH,N/A,230.13
46772,Monroe,IN,0,Deliveright - OH,N/A,218.18
46773,Monroeville,IN,0,Deliveright - OH,N/A,209.1
46774,New Haven,IN,0,Deliveright - OH,N/A,213.88
46776,Orland,IN,0,Deliveright - OH,N/A,206.51
